date,spot,strike,expiry,dte,call_price,call_delta,iv,vix
2023-01-26,16351.574305064325,17350,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17400,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17450,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17500,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17550,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17600,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17650,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17700,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17750,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17800,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17850,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,17900,2023-01-26,0,0.0,0.0,0.15,15.0
2023-01-26,16351.574305064325,14850,2023-02-23,28,1577.0,0.993,0.15,15.0
2023-01-26,16351.574305064325,14900,2023-02-23,28,1527.68,0.9913,0.15,15.0
2023-01-26,16351.574305064325,14950,2023-02-23,28,1478.47,0.9892,0.15,15.0
2023-01-26,16351.574305064325,15000,2023-02-23,28,1429.38,0.9867,0.15,15.0
2023-01-26,16351.574305064325,15050,2023-02-23,28,1380.45,0.9837,0.15,15.0
2023-01-26,16351.574305064325,15100,2023-02-23,28,1331.69,0.9802,0.15,15.0
2023-01-26,16351.574305064325,15150,2023-02-23,28,1283.14,0.976,0.15,15.0
2023-01-26,16351.574305064325,15200,2023-02-23,28,1234.83,0.9712,0.15,15.0
2023-01-26,16351.574305064325,15250,2023-02-23,28,1186.8,0.9656,0.15,15.0
2023-01-26,16351.574305064325,15300,2023-02-23,28,1139.09,0.9591,0.15,15.0
2023-01-26,16351.574305064325,15350,2023-02-23,28,1091.75,0.9518,0.15,15.0
2023-01-26,16351.574305064325,15400,2023-02-23,28,1044.83,0.9434,0.15,15.0
2023-01-26,16351.574305064325,15450,2023-02-23,28,998.38,0.934,0.15,15.0
2023-01-26,16351.574305064325,15500,2023-02-23,28,952.47,0.9234,0.15,15.0
2023-01-26,16351.574305064325,15550,2023-02-23,28,907.14,0.9116,0.15,15.0
2023-01-26,16351.574305064325,15600,2023-02-23,28,862.46,0.8986,0.15,15.0
2023-01-26,16351.574305064325,15650,2023-02-23,28,818.51,0.8842,0.15,15.0
2023-01-26,16351.574305064325,15700,2023-02-23,28,775.33,0.8685,0.15,15.0
2023-01-26,16351.574305064325,15750,2023-02-23,28,733.01,0.8515,0.15,15.0
2023-01-26,16351.574305064325,15800,2023-02-23,28,691.6,0.8332,0.15,15.0
2023-01-26,16351.574305064325,15850,2023-02-23,28,651.18,0.8135,0.15,15.0
2023-01-26,16351.574305064325,15900,2023-02-23,28,611.81,0.7924,0.15,15.0
2023-01-26,16351.574305064325,15950,2023-02-23,28,573.56,0.7701,0.15,15.0
2023-01-26,16351.574305064325,16000,2023-02-23,28,536.47,0.7466,0.15,15.0
2023-01-26,16351.574305064325,16050,2023-02-23,28,500.62,0.722,0.15,15.0
2023-01-26,16351.574305064325,16100,2023-02-23,28,466.05,0.6964,0.15,15.0
2023-01-26,16351.574305064325,16150,2023-02-23,28,432.81,0.6698,0.15,15.0
2023-01-26,16351.574305064325,16200,2023-02-23,28,400.93,0.6424,0.15,15.0
2023-01-26,16351.574305064325,16250,2023-02-23,28,370.45,0.6144,0.15,15.0
2023-01-26,16351.574305064325,16300,2023-02-23,28,341.39,0.5858,0.15,15.0
2023-01-26,16351.574305064325,16350,2023-02-23,28,313.78,0.5569,0.15,15.0
2023-01-26,16351.574305064325,16400,2023-02-23,28,287.62,0.5277,0.15,15.0
2023-01-26,16351.574305064325,16450,2023-02-23,28,262.91,0.4985,0.15,15.0
2023-01-26,16351.574305064325,16500,2023-02-23,28,239.66,0.4694,0.15,15.0
2023-01-26,16351.574305064325,16550,2023-02-23,28,217.84,0.4406,0.15,15.0
2023-01-26,16351.574305064325,16600,2023-02-23,28,197.44,0.4121,0.15,15.0
2023-01-26,16351.574305064325,16650,2023-02-23,28,178.42,0.3842,0.15,15.0
2023-01-26,16351.574305064325,16700,2023-02-23,28,160.77,0.3569,0.15,15.0
2023-01-26,16351.574305064325,16750,2023-02-23,28,144.43,0.3305,0.15,15.0
2023-01-26,16351.574305064325,16800,2023-02-23,28,129.35,0.3049,0.15,15.0
2023-01-26,16351.574305064325,16850,2023-02-23,28,115.5,0.2803,0.15,15.0
2023-01-26,16351.574305064325,16900,2023-02-23,28,102.82,0.2568,0.15,15.0
2023-01-26,16351.574305064325,16950,2023-02-23,28,91.25,0.2344,0.15,15.0
2023-01-26,16351.574305064325,17000,2023-02-23,28,80.72,0.2132,0.15,15.0
2023-01-26,16351.574305064325,17050,2023-02-23,28,71.19,0.1933,0.15,15.0
2023-01-26,16351.574305064325,17100,2023-02-23,28,62.59,0.1745,0.15,15.0
2023-01-26,16351.574305064325,17150,2023-02-23,28,54.85,0.157,0.15,15.0
2023-01-26,16351.574305064325,17200,2023-02-23,28,47.91,0.1408,0.15,15.0
2023-01-26,16351.574305064325,17250,2023-02-23,28,41.72,0.1258,0.15,15.0
2023-01-26,16351.574305064325,17300,2023-02-23,28,36.22,0.1119,0.15,15.0
2023-01-26,16351.574305064325,17350,2023-02-23,28,31.33,0.0993,0.15,15.0
2023-01-26,16351.574305064325,17400,2023-02-23,28,27.02,0.0877,0.15,15.0
2023-01-26,16351.574305064325,17450,2023-02-23,28,23.23,0.0772,0.15,15.0
2023-01-26,16351.574305064325,17500,2023-02-23,28,19.91,0.0677,0.15,15.0
2023-01-26,16351.574305064325,17550,2023-02-23,28,17.0,0.0592,0.15,15.0
2023-01-26,16351.574305064325,17600,2023-02-23,28,14.47,0.0515,0.15,15.0
2023-01-26,16351.574305064325,17650,2023-02-23,28,12.28,0.0447,0.15,15.0
2023-01-26,16351.574305064325,17700,2023-02-23,28,10.39,0.0387,0.15,15.0
2023-01-26,16351.574305064325,17750,2023-02-23,28,8.76,0.0333,0.15,15.0
2023-01-26,16351.574305064325,17800,2023-02-23,28,7.36,0.0286,0.15,15.0
2023-01-26,16351.574305064325,17850,2023-02-23,28,6.17,0.0244,0.15,15.0
2023-01-26,16351.574305064325,17900,2023-02-23,28,5.15,0.0208,0.15,15.0
2023-01-27,16264.284155874153,14750,2023-02-23,27,1586.25,0.9944,0.15,15.0
2023-01-27,16264.284155874153,14800,2023-02-23,27,1536.84,0.9929,0.15,15.0
2023-01-27,16264.284155874153,14850,2023-02-23,27,1487.53,0.9911,0.15,15.0
2023-01-27,16264.284155874153,14900,2023-02-23,27,1438.32,0.9889,0.15,15.0
2023-01-27,16264.284155874153,14950,2023-02-23,27,1389.25,0.9862,0.15,15.0
2023-01-27,16264.284155874153,15000,2023-02-23,27,1340.33,0.9831,0.15,15.0
2023-01-27,16264.284155874153,15050,2023-02-23,27,1291.6,0.9793,0.15,15.0
2023-01-27,16264.284155874153,15100,2023-02-23,27,1243.09,0.9749,0.15,15.0
2023-01-27,16264.284155874153,15150,2023-02-23,27,1194.83,0.9698,0.15,15.0
2023-01-27,16264.284155874153,15200,2023-02-23,27,1146.88,0.9638,0.15,15.0
2023-01-27,16264.284155874153,15250,2023-02-23,27,1099.26,0.957,0.15,15.0
2023-01-27,16264.284155874153,15300,2023-02-23,27,1052.04,0.9491,0.15,15.0
2023-01-27,16264.284155874153,15350,2023-02-23,27,1005.26,0.9402,0.15,15.0
2023-01-27,16264.284155874153,15400,2023-02-23,27,958.99,0.9301,0.15,15.0
2023-01-27,16264.284155874153,15450,2023-02-23,27,913.28,0.9188,0.15,15.0
2023-01-27,16264.284155874153,15500,2023-02-23,27,868.2,0.9063,0.15,15.0
2023-01-27,16264.284155874153,15550,2023-02-23,27,823.81,0.8923,0.15,15.0
2023-01-27,16264.284155874153,15600,2023-02-23,27,780.18,0.8771,0.15,15.0
2023-01-27,16264.284155874153,15650,2023-02-23,27,737.39,0.8604,0.15,15.0
2023-01-27,16264.284155874153,15700,2023-02-23,27,695.51,0.8423,0.15,15.0
2023-01-27,16264.284155874153,15750,2023-02-23,27,654.59,0.8227,0.15,15.0
2023-01-27,16264.284155874153,15800,2023-02-23,27,614.72,0.8018,0.15,15.0
2023-01-27,16264.284155874153,15850,2023-02-23,27,575.97,0.7796,0.15,15.0
2023-01-27,16264.284155874153,15900,2023-02-23,27,538.39,0.756,0.15,15.0
2023-01-27,16264.284155874153,15950,2023-02-23,27,502.04,0.7312,0.15,15.0
2023-01-27,16264.284155874153,16000,2023-02-23,27,466.99,0.7053,0.15,15.0
2023-01-27,16264.284155874153,16050,2023-02-23,27,433.28,0.6784,0.15,15.0
2023-01-27,16264.284155874153,16100,2023-02-23,27,400.95,0.6507,0.15,15.0
2023-01-27,16264.284155874153,16150,2023-02-23,27,370.05,0.6221,0.15,15.0
2023-01-27,16264.284155874153,16200,2023-02-23,27,340.6,0.593,0.15,15.0
2023-01-27,16264.284155874153,16250,2023-02-23,27,312.62,0.5635,0.15,15.0
2023-01-27,16264.284155874153,16300,2023-02-23,27,286.12,0.5337,0.15,15.0
2023-01-27,16264.284155874153,16350,2023-02-23,27,261.12,0.5038,0.15,15.0
2023-01-27,16264.284155874153,16400,2023-02-23,27,237.61,0.4739,0.15,15.0
2023-01-27,16264.284155874153,16450,2023-02-23,27,215.57,0.4443,0.15,15.0
2023-01-27,16264.284155874153,16500,2023-02-23,27,194.98,0.4151,0.15,15.0
2023-01-27,16264.284155874153,16550,2023-02-23,27,175.82,0.3864,0.15,15.0
2023-01-27,16264.284155874153,16600,2023-02-23,27,158.05,0.3585,0.15,15.0
2023-01-27,16264.284155874153,16650,2023-02-23,27,141.64,0.3313,0.15,15.0
2023-01-27,16264.284155874153,16700,2023-02-23,27,126.52,0.3051,0.15,15.0
2023-01-27,16264.284155874153,16750,2023-02-23,27,112.66,0.2799,0.15,15.0
2023-01-27,16264.284155874153,16800,2023-02-23,27,99.99,0.2559,0.15,15.0
2023-01-27,16264.284155874153,16850,2023-02-23,27,88.46,0.233,0.15,15.0
2023-01-27,16264.284155874153,16900,2023-02-23,27,78.01,0.2114,0.15,15.0
2023-01-27,16264.284155874153,16950,2023-02-23,27,68.56,0.1911,0.15,15.0
2023-01-27,16264.284155874153,17000,2023-02-23,27,60.06,0.172,0.15,15.0
2023-01-27,16264.284155874153,17050,2023-02-23,27,52.43,0.1543,0.15,15.0
2023-01-27,16264.284155874153,17100,2023-02-23,27,45.62,0.1379,0.15,15.0
2023-01-27,16264.284155874153,17150,2023-02-23,27,39.56,0.1227,0.15,15.0
2023-01-27,16264.284155874153,17200,2023-02-23,27,34.2,0.1088,0.15,15.0
2023-01-27,16264.284155874153,17250,2023-02-23,27,29.45,0.0961,0.15,15.0
2023-01-27,16264.284155874153,17300,2023-02-23,27,25.29,0.0846,0.15,15.0
2023-01-27,16264.284155874153,17350,2023-02-23,27,21.63,0.0741,0.15,15.0
2023-01-27,16264.284155874153,17400,2023-02-23,27,18.44,0.0647,0.15,15.0
2023-01-27,16264.284155874153,17450,2023-02-23,27,15.67,0.0563,0.15,15.0
2023-01-27,16264.284155874153,17500,2023-02-23,27,13.27,0.0488,0.15,15.0
2023-01-27,16264.284155874153,17550,2023-02-23,27,11.2,0.0421,0.15,15.0
2023-01-27,16264.284155874153,17600,2023-02-23,27,9.42,0.0362,0.15,15.0
2023-01-27,16264.284155874153,17650,2023-02-23,27,7.9,0.031,0.15,15.0
2023-01-27,16264.284155874153,17700,2023-02-23,27,6.6,0.0265,0.15,15.0
2023-01-27,16264.284155874153,17750,2023-02-23,27,5.49,0.0225,0.15,15.0
2023-01-27,16264.284155874153,17800,2023-02-23,27,4.56,0.0191,0.15,15.0
2023-01-27,16264.284155874153,14750,2023-03-30,62,1691.29,0.9633,0.15,15.0
2023-01-27,16264.284155874153,14800,2023-03-30,62,1644.03,0.9587,0.15,15.0
2023-01-27,16264.284155874153,14850,2023-03-30,62,1597.05,0.9536,0.15,15.0
2023-01-27,16264.284155874153,14900,2023-03-30,62,1550.35,0.9481,0.15,15.0
2023-01-27,16264.284155874153,14950,2023-03-30,62,1503.97,0.9421,0.15,15.0
2023-01-27,16264.284155874153,15000,2023-03-30,62,1457.93,0.9356,0.15,15.0
2023-01-27,16264.284155874153,15050,2023-03-30,62,1412.26,0.9285,0.15,15.0
2023-01-27,16264.284155874153,15100,2023-03-30,62,1366.98,0.9209,0.15,15.0
2023-01-27,16264.284155874153,15150,2023-03-30,62,1322.13,0.9127,0.15,15.0
2023-01-27,16264.284155874153,15200,2023-03-30,62,1277.74,0.9039,0.15,15.0
2023-01-27,16264.284155874153,15250,2023-03-30,62,1233.83,0.8945,0.15,15.0
2023-01-27,16264.284155874153,15300,2023-03-30,62,1190.44,0.8846,0.15,15.0
2023-01-27,16264.284155874153,15350,2023-03-30,62,1147.59,0.874,0.15,15.0
2023-01-27,16264.284155874153,15400,2023-03-30,62,1105.32,0.8627,0.15,15.0
2023-01-27,16264.284155874153,15450,2023-03-30,62,1063.66,0.8509,0.15,15.0
2023-01-27,16264.284155874153,15500,2023-03-30,62,1022.64,0.8384,0.15,15.0
2023-01-27,16264.284155874153,15550,2023-03-30,62,982.29,0.8254,0.15,15.0
2023-01-27,16264.284155874153,15600,2023-03-30,62,942.64,0.8117,0.15,15.0
2023-01-27,16264.284155874153,15650,2023-03-30,62,903.72,0.7974,0.15,15.0
2023-01-27,16264.284155874153,15700,2023-03-30,62,865.56,0.7825,0.15,15.0
2023-01-27,16264.284155874153,15750,2023-03-30,62,828.18,0.7671,0.15,15.0
2023-01-27,16264.284155874153,15800,2023-03-30,62,791.61,0.7511,0.15,15.0
2023-01-27,16264.284155874153,15850,2023-03-30,62,755.88,0.7346,0.15,15.0
2023-01-27,16264.284155874153,15900,2023-03-30,62,721.0,0.7177,0.15,15.0
2023-01-27,16264.284155874153,15950,2023-03-30,62,687.01,0.7003,0.15,15.0
2023-01-27,16264.284155874153,16000,2023-03-30,62,653.91,0.6824,0.15,15.0
2023-01-27,16264.284155874153,16050,2023-03-30,62,621.73,0.6642,0.15,15.0
2023-01-27,16264.284155874153,16100,2023-03-30,62,590.48,0.6457,0.15,15.0
2023-01-27,16264.284155874153,16150,2023-03-30,62,560.17,0.6269,0.15,15.0
2023-01-27,16264.284155874153,16200,2023-03-30,62,530.82,0.6078,0.15,15.0
2023-01-27,16264.284155874153,16250,2023-03-30,62,502.43,0.5885,0.15,15.0
2023-01-27,16264.284155874153,16300,2023-03-30,62,475.01,0.5691,0.15,15.0
2023-01-27,16264.284155874153,16350,2023-03-30,62,448.57,0.5495,0.15,15.0
2023-01-27,16264.284155874153,16400,2023-03-30,62,423.09,0.5299,0.15,15.0
2023-01-27,16264.284155874153,16450,2023-03-30,62,398.59,0.5103,0.15,15.0
2023-01-27,16264.284155874153,16500,2023-03-30,62,375.06,0.4907,0.15,15.0
2023-01-27,16264.284155874153,16550,2023-03-30,62,352.49,0.4712,0.15,15.0
2023-01-27,16264.284155874153,16600,2023-03-30,62,330.88,0.4519,0.15,15.0
2023-01-27,16264.284155874153,16650,2023-03-30,62,310.21,0.4327,0.15,15.0
2023-01-27,16264.284155874153,16700,2023-03-30,62,290.47,0.4137,0.15,15.0
2023-01-27,16264.284155874153,16750,2023-03-30,62,271.65,0.3949,0.15,15.0
2023-01-27,16264.284155874153,16800,2023-03-30,62,253.74,0.3765,0.15,15.0
2023-01-27,16264.284155874153,16850,2023-03-30,62,236.71,0.3584,0.15,15.0
2023-01-27,16264.284155874153,16900,2023-03-30,62,220.54,0.3406,0.15,15.0
2023-01-27,16264.284155874153,16950,2023-03-30,62,205.22,0.3233,0.15,15.0
2023-01-27,16264.284155874153,17000,2023-03-30,62,190.73,0.3064,0.15,15.0
2023-01-27,16264.284155874153,17050,2023-03-30,62,177.03,0.2899,0.15,15.0
2023-01-27,16264.284155874153,17100,2023-03-30,62,164.1,0.2739,0.15,15.0
2023-01-27,16264.284155874153,17150,2023-03-30,62,151.92,0.2584,0.15,15.0
2023-01-27,16264.284155874153,17200,2023-03-30,62,140.47,0.2434,0.15,15.0
2023-01-27,16264.284155874153,17250,2023-03-30,62,129.71,0.229,0.15,15.0
2023-01-27,16264.284155874153,17300,2023-03-30,62,119.62,0.215,0.15,15.0
2023-01-27,16264.284155874153,17350,2023-03-30,62,110.18,0.2016,0.15,15.0
2023-01-27,16264.284155874153,17400,2023-03-30,62,101.35,0.1888,0.15,15.0
2023-01-27,16264.284155874153,17450,2023-03-30,62,93.1,0.1765,0.15,15.0
2023-01-27,16264.284155874153,17500,2023-03-30,62,85.42,0.1648,0.15,15.0
2023-01-27,16264.284155874153,17550,2023-03-30,62,78.27,0.1536,0.15,15.0
2023-01-27,16264.284155874153,17600,2023-03-30,62,71.62,0.1429,0.15,15.0
2023-01-27,16264.284155874153,17650,2023-03-30,62,65.46,0.1328,0.15,15.0
2023-01-27,16264.284155874153,17700,2023-03-30,62,59.75,0.1233,0.15,15.0
2023-01-27,16264.284155874153,17750,2023-03-30,62,54.46,0.1142,0.15,15.0
2023-01-27,16264.284155874153,17800,2023-03-30,62,49.58,0.1057,0.15,15.0
2023-01-30,16409.02287077025,14900,2023-02-23,24,1573.4,0.9958,0.15,15.0
2023-01-30,16409.02287077025,14950,2023-02-23,24,1523.87,0.9946,0.15,15.0
2023-01-30,16409.02287077025,15000,2023-02-23,24,1474.42,0.9931,0.15,15.0
2023-01-30,16409.02287077025,15050,2023-02-23,24,1425.07,0.9913,0.15,15.0
2023-01-30,16409.02287077025,15100,2023-02-23,24,1375.82,0.989,0.15,15.0
2023-01-30,16409.02287077025,15150,2023-02-23,24,1326.71,0.9863,0.15,15.0
2023-01-30,16409.02287077025,15200,2023-02-23,24,1277.76,0.983,0.15,15.0
2023-01-30,16409.02287077025,15250,2023-02-23,24,1229.01,0.9791,0.15,15.0
2023-01-30,16409.02287077025,15300,2023-02-23,24,1180.48,0.9744,0.15,15.0
2023-01-30,16409.02287077025,15350,2023-02-23,24,1132.23,0.9689,0.15,15.0
2023-01-30,16409.02287077025,15400,2023-02-23,24,1084.3,0.9625,0.15,15.0
2023-01-30,16409.02287077025,15450,2023-02-23,24,1036.74,0.9551,0.15,15.0
2023-01-30,16409.02287077025,15500,2023-02-23,24,989.6,0.9465,0.15,15.0
2023-01-30,16409.02287077025,15550,2023-02-23,24,942.94,0.9368,0.15,15.0
2023-01-30,16409.02287077025,15600,2023-02-23,24,896.83,0.9257,0.15,15.0
2023-01-30,16409.02287077025,15650,2023-02-23,24,851.33,0.9133,0.15,15.0
2023-01-30,16409.02287077025,15700,2023-02-23,24,806.53,0.8995,0.15,15.0
2023-01-30,16409.02287077025,15750,2023-02-23,24,762.48,0.8842,0.15,15.0
2023-01-30,16409.02287077025,15800,2023-02-23,24,719.28,0.8673,0.15,15.0
2023-01-30,16409.02287077025,15850,2023-02-23,24,676.99,0.8488,0.15,15.0
2023-01-30,16409.02287077025,15900,2023-02-23,24,635.7,0.8288,0.15,15.0
2023-01-30,16409.02287077025,15950,2023-02-23,24,595.48,0.8073,0.15,15.0
2023-01-30,16409.02287077025,16000,2023-02-23,24,556.4,0.7842,0.15,15.0
2023-01-30,16409.02287077025,16050,2023-02-23,24,518.55,0.7598,0.15,15.0
2023-01-30,16409.02287077025,16100,2023-02-23,24,481.98,0.7339,0.15,15.0
2023-01-30,16409.02287077025,16150,2023-02-23,24,446.76,0.7068,0.15,15.0
2023-01-30,16409.02287077025,16200,2023-02-23,24,412.95,0.6786,0.15,15.0
2023-01-30,16409.02287077025,16250,2023-02-23,24,380.6,0.6493,0.15,15.0
2023-01-30,16409.02287077025,16300,2023-02-23,24,349.74,0.6193,0.15,15.0
2023-01-30,16409.02287077025,16350,2023-02-23,24,320.41,0.5886,0.15,15.0
2023-01-30,16409.02287077025,16400,2023-02-23,24,292.63,0.5575,0.15,15.0
2023-01-30,16409.02287077025,16450,2023-02-23,24,266.41,0.5261,0.15,15.0
2023-01-30,16409.02287077025,16500,2023-02-23,24,241.77,0.4947,0.15,15.0
2023-01-30,16409.02287077025,16550,2023-02-23,24,218.68,0.4633,0.15,15.0
2023-01-30,16409.02287077025,16600,2023-02-23,24,197.14,0.4323,0.15,15.0
2023-01-30,16409.02287077025,16650,2023-02-23,24,177.13,0.4018,0.15,15.0
2023-01-30,16409.02287077025,16700,2023-02-23,24,158.59,0.372,0.15,15.0
2023-01-30,16409.02287077025,16750,2023-02-23,24,141.51,0.343,0.15,15.0
2023-01-30,16409.02287077025,16800,2023-02-23,24,125.82,0.315,0.15,15.0
2023-01-30,16409.02287077025,16850,2023-02-23,24,111.48,0.288,0.15,15.0
2023-01-30,16409.02287077025,16900,2023-02-23,24,98.41,0.2623,0.15,15.0
2023-01-30,16409.02287077025,16950,2023-02-23,24,86.57,0.2379,0.15,15.0
2023-01-30,16409.02287077025,17000,2023-02-23,24,75.87,0.2149,0.15,15.0
2023-01-30,16409.02287077025,17050,2023-02-23,24,66.25,0.1933,0.15,15.0
2023-01-30,16409.02287077025,17100,2023-02-23,24,57.63,0.1731,0.15,15.0
2023-01-30,16409.02287077025,17150,2023-02-23,24,49.95,0.1544,0.15,15.0
2023-01-30,16409.02287077025,17200,2023-02-23,24,43.13,0.1371,0.15,15.0
2023-01-30,16409.02287077025,17250,2023-02-23,24,37.1,0.1212,0.15,15.0
2023-01-30,16409.02287077025,17300,2023-02-23,24,31.79,0.1067,0.15,15.0
2023-01-30,16409.02287077025,17350,2023-02-23,24,27.14,0.0935,0.15,15.0
2023-01-30,16409.02287077025,17400,2023-02-23,24,23.08,0.0816,0.15,15.0
2023-01-30,16409.02287077025,17450,2023-02-23,24,19.56,0.0709,0.15,15.0
2023-01-30,16409.02287077025,17500,2023-02-23,24,16.51,0.0614,0.15,15.0
2023-01-30,16409.02287077025,17550,2023-02-23,24,13.88,0.0529,0.15,15.0
2023-01-30,16409.02287077025,17600,2023-02-23,24,11.62,0.0454,0.15,15.0
2023-01-30,16409.02287077025,17650,2023-02-23,24,9.7,0.0388,0.15,15.0
2023-01-30,16409.02287077025,17700,2023-02-23,24,8.06,0.033,0.15,15.0
2023-01-30,16409.02287077025,17750,2023-02-23,24,6.67,0.0279,0.15,15.0
2023-01-30,16409.02287077025,17800,2023-02-23,24,5.5,0.0236,0.15,15.0
2023-01-30,16409.02287077025,17850,2023-02-23,24,4.52,0.0198,0.15,15.0
2023-01-30,16409.02287077025,17900,2023-02-23,24,3.7,0.0166,0.15,15.0
2023-01-30,16409.02287077025,17950,2023-02-23,24,3.02,0.0138,0.15,15.0
2023-01-30,16409.02287077025,14900,2023-03-30,59,1679.05,0.9644,0.15,15.0
2023-01-30,16409.02287077025,14950,2023-03-30,59,1631.7,0.9598,0.15,15.0
2023-01-30,16409.02287077025,15000,2023-03-30,59,1584.62,0.9548,0.15,15.0
2023-01-30,16409.02287077025,15050,2023-03-30,59,1537.83,0.9493,0.15,15.0
2023-01-30,16409.02287077025,15100,2023-03-30,59,1491.35,0.9433,0.15,15.0
2023-01-30,16409.02287077025,15150,2023-03-30,59,1445.21,0.9368,0.15,15.0
2023-01-30,16409.02287077025,15200,2023-03-30,59,1399.44,0.9297,0.15,15.0
2023-01-30,16409.02287077025,15250,2023-03-30,59,1354.06,0.9221,0.15,15.0
2023-01-30,16409.02287077025,15300,2023-03-30,59,1309.11,0.9138,0.15,15.0
2023-01-30,16409.02287077025,15350,2023-03-30,59,1264.62,0.905,0.15,15.0
2023-01-30,16409.02287077025,15400,2023-03-30,59,1220.62,0.8956,0.15,15.0
2023-01-30,16409.02287077025,15450,2023-03-30,59,1177.13,0.8855,0.15,15.0
2023-01-30,16409.02287077025,15500,2023-03-30,59,1134.2,0.8748,0.15,15.0
2023-01-30,16409.02287077025,15550,2023-03-30,59,1091.85,0.8635,0.15,15.0
2023-01-30,16409.02287077025,15600,2023-03-30,59,1050.12,0.8515,0.15,15.0
2023-01-30,16409.02287077025,15650,2023-03-30,59,1009.03,0.8388,0.15,15.0
2023-01-30,16409.02287077025,15700,2023-03-30,59,968.62,0.8256,0.15,15.0
2023-01-30,16409.02287077025,15750,2023-03-30,59,928.93,0.8117,0.15,15.0
2023-01-30,16409.02287077025,15800,2023-03-30,59,889.97,0.7972,0.15,15.0
2023-01-30,16409.02287077025,15850,2023-03-30,59,851.78,0.782,0.15,15.0
2023-01-30,16409.02287077025,15900,2023-03-30,59,814.39,0.7664,0.15,15.0
2023-01-30,16409.02287077025,15950,2023-03-30,59,777.82,0.7501,0.15,15.0
2023-01-30,16409.02287077025,16000,2023-03-30,59,742.1,0.7333,0.15,15.0
2023-01-30,16409.02287077025,16050,2023-03-30,59,707.26,0.7161,0.15,15.0
2023-01-30,16409.02287077025,16100,2023-03-30,59,673.31,0.6983,0.15,15.0
2023-01-30,16409.02287077025,16150,2023-03-30,59,640.27,0.6802,0.15,15.0
2023-01-30,16409.02287077025,16200,2023-03-30,59,608.17,0.6616,0.15,15.0
2023-01-30,16409.02287077025,16250,2023-03-30,59,577.01,0.6428,0.15,15.0
2023-01-30,16409.02287077025,16300,2023-03-30,59,546.82,0.6236,0.15,15.0
2023-01-30,16409.02287077025,16350,2023-03-30,59,517.59,0.6042,0.15,15.0
2023-01-30,16409.02287077025,16400,2023-03-30,59,489.35,0.5845,0.15,15.0
2023-01-30,16409.02287077025,16450,2023-03-30,59,462.09,0.5647,0.15,15.0
2023-01-30,16409.02287077025,16500,2023-03-30,59,435.83,0.5449,0.15,15.0
2023-01-30,16409.02287077025,16550,2023-03-30,59,410.55,0.5249,0.15,15.0
2023-01-30,16409.02287077025,16600,2023-03-30,59,386.26,0.505,0.15,15.0
2023-01-30,16409.02287077025,16650,2023-03-30,59,362.96,0.4851,0.15,15.0
2023-01-30,16409.02287077025,16700,2023-03-30,59,340.63,0.4653,0.15,15.0
2023-01-30,16409.02287077025,16750,2023-03-30,59,319.27,0.4457,0.15,15.0
2023-01-30,16409.02287077025,16800,2023-03-30,59,298.88,0.4262,0.15,15.0
2023-01-30,16409.02287077025,16850,2023-03-30,59,279.42,0.407,0.15,15.0
2023-01-30,16409.02287077025,16900,2023-03-30,59,260.9,0.388,0.15,15.0
2023-01-30,16409.02287077025,16950,2023-03-30,59,243.28,0.3694,0.15,15.0
2023-01-30,16409.02287077025,17000,2023-03-30,59,226.57,0.3511,0.15,15.0
2023-01-30,16409.02287077025,17050,2023-03-30,59,210.72,0.3332,0.15,15.0
2023-01-30,16409.02287077025,17100,2023-03-30,59,195.72,0.3158,0.15,15.0
2023-01-30,16409.02287077025,17150,2023-03-30,59,181.56,0.2988,0.15,15.0
2023-01-30,16409.02287077025,17200,2023-03-30,59,168.19,0.2822,0.15,15.0
2023-01-30,16409.02287077025,17250,2023-03-30,59,155.6,0.2662,0.15,15.0
2023-01-30,16409.02287077025,17300,2023-03-30,59,143.76,0.2507,0.15,15.0
2023-01-30,16409.02287077025,17350,2023-03-30,59,132.65,0.2357,0.15,15.0
2023-01-30,16409.02287077025,17400,2023-03-30,59,122.23,0.2213,0.15,15.0
2023-01-30,16409.02287077025,17450,2023-03-30,59,112.47,0.2074,0.15,15.0
2023-01-30,16409.02287077025,17500,2023-03-30,59,103.36,0.1941,0.15,15.0
2023-01-30,16409.02287077025,17550,2023-03-30,59,94.86,0.1813,0.15,15.0
2023-01-30,16409.02287077025,17600,2023-03-30,59,86.94,0.1692,0.15,15.0
2023-01-30,16409.02287077025,17650,2023-03-30,59,79.57,0.1576,0.15,15.0
