date,open,high,low,close,volume
2023-07-21,17749.628896919072,17766.926645145057,17671.405614192354,17749.628896919072,297286
2023-07-24,17777.121409663865,17877.897252977127,17713.02285519999,17777.121409663865,458320
2023-07-25,17739.90076946545,17792.54895623701,17658.62771135729,17739.90076946545,129777
2023-07-26,18017.26438300479,18282.153180102432,17895.157526486997,18017.26438300479,356427
2023-07-27,17544.43598593618,17601.97303187094,17441.783604214554,17544.43598593618,257255
2023-07-28,17745.803047619025,17763.081798407635,17733.887051668302,17745.803047619025,298110
2023-07-31,17977.129327331582,17978.810976002493,17969.974622001017,17977.129327331582,449345
2023-08-01,17610.00724572452,17644.21630959448,17561.222438905013,17610.00724572452,281649
2023-08-02,17557.568592053864,17656.252022985635,17481.921538243827,17557.568592053864,378011
2023-08-03,17500.197804771564,17583.10730733359,17497.57002064286,17500.197804771564,162501
2023-08-04,17260.266698720552,17326.967072081155,17074.513128631093,17260.266698720552,245338
2023-08-07,17133.171331725156,17168.04181460653,17058.08900802986,17133.171331725156,401566
2023-08-08,16949.548934040424,17031.89465088641,16817.21590512067,16949.548934040424,266280
2023-08-09,17256.96996201334,17376.010108157392,17127.247607915866,17256.96996201334,221544
2023-08-10,17427.933766493803,17482.545697896177,17399.167210830623,17427.933766493803,238439
2023-08-11,17659.59041394058,17735.73799143026,17640.900652915283,17659.59041394058,355230
2023-08-14,17796.4515540933,17881.26277256844,17740.594373850825,17796.4515540933,135362
2023-08-15,17602.406490080593,17647.564180724024,17577.055603361987,17602.406490080593,350449
2023-08-16,17517.730520547924,17581.240683525866,17393.483271351655,17517.730520547924,413732
2023-08-17,17612.47731070369,17657.933202554137,17393.394943120707,17612.47731070369,269357
2023-08-18,17403.915637954764,17459.73709578757,17292.794648694427,17403.915637954764,226683
2023-08-21,17537.273823194933,17575.147542876723,17507.633771461184,17537.273823194933,356157
2023-08-22,17503.145203545446,17573.193624257252,17397.51182771411,17503.145203545446,305827
2023-08-23,17445.355976324026,17511.15038011629,17351.55993891154,17445.355976324026,302918
2023-08-24,17578.67327158823,17683.170870115107,17431.329445087922,17578.67327158823,398451
2023-08-25,17665.757030473113,17728.32064881513,17582.241556414567,17665.757030473113,442424
2023-08-28,17609.897791900814,17640.842626970585,17508.34586885166,17609.897791900814,418667
2023-08-29,17824.054163769662,17919.42624282528,17722.696383747905,17824.054163769662,499594
2023-08-30,17638.329236172907,17640.66818968487,17608.471700693986,17638.329236172907,315757
2023-08-31,17756.22802433147,17834.521861311856,17672.957922297308,17756.22802433147,207669
2023-09-01,17870.828304929124,17885.39901350335,17851.471966219047,17870.828304929124,308030
2023-09-04,17823.582403174965,17889.96657153522,17732.169465764266,17823.582403174965,258998
2023-09-05,17890.65793301046,17951.054850817294,17792.185837587876,17890.65793301046,203215
2023-09-06,17673.57538960635,17686.34619771683,17579.78429078623,17673.57538960635,198707
2023-09-07,17846.590987005733,17917.30095810594,17799.118501841098,17846.590987005733,192837
2023-09-08,17821.82977207954,17849.271961867424,17789.60246273587,17821.82977207954,480214
2023-09-11,17736.42110607261,17904.350841801246,17580.235234924297,17736.42110607261,345847
2023-09-12,17932.394541412385,17951.518875981445,17932.36641690723,17932.394541412385,327544
2023-09-13,17813.62960790601,17813.73697736403,17708.362268338937,17813.62960790601,442016
2023-09-14,17569.230795281976,17641.008888979166,17529.74624072693,17569.230795281976,449880
2023-09-15,17301.94733122074,17358.978500388504,17121.483950313042,17301.94733122074,367614
2023-09-18,17415.866755053157,17497.50973800526,17327.502174444406,17415.866755053157,327467
2023-09-19,17199.399298569166,17337.644618587343,17168.31458628949,17199.399298569166,246025
2023-09-20,17511.789465950682,17578.572844664257,17475.32588923487,17511.789465950682,335652
2023-09-21,17152.663193926517,17218.627392296952,17148.04013532894,17152.663193926517,455113
2023-09-22,17454.11890768656,17536.144810128844,17368.3926902098,17454.11890768656,191493
2023-09-25,17499.552793097733,17572.12998703239,17401.39273919045,17499.552793097733,368667
2023-09-26,17490.827759900316,17507.778657943523,17287.930596576523,17490.827759900316,317995
2023-09-27,17403.0924093458,17426.10929048066,17386.025939816936,17403.0924093458,288262
2023-09-28,17481.390738503622,17656.542243395503,17402.368883367795,17481.390738503622,393313
2023-09-29,17483.084131636726,17538.62946604126,17347.681095756256,17483.084131636726,145641
2023-10-02,17685.8254613736,17795.4119997382,17663.012870488077,17685.8254613736,254062
2023-10-03,17714.609088493675,17719.91750407774,17616.835310401213,17714.609088493675,129661
2023-10-04,17749.880466631763,17774.49750409655,17707.709613122304,17749.880466631763,244491
2023-10-05,17693.281846270624,17813.654426434245,17693.06918709617,17693.281846270624,376601
2023-10-06,17691.55201902055,17807.327339893407,17639.42636861573,17691.55201902055,429744
2023-10-09,17754.86195795628,18022.91706549113,17657.90588528423,17754.86195795628,203619
2023-10-10,17457.27827871837,17473.325842039278,17384.415847732456,17457.27827871837,438246
2023-10-11,17228.37423303139,17383.47363526052,17149.660235747615,17228.37423303139,133085
2023-10-12,17365.642827473777,17473.218326711514,17231.429870556483,17365.642827473777,197064
2023-10-13,17403.818626881868,17422.06299906616,17265.47228077085,17403.818626881868,281726
2023-10-16,17379.8329059328,17422.555679716777,17329.946596456586,17379.8329059328,499346
2023-10-17,17391.338130376855,17461.52284033079,17269.63401178088,17391.338130376855,205723
2023-10-18,17460.546695632234,17545.539940033712,17343.375274512593,17460.546695632234,233114
2023-10-19,17373.871219367436,17415.25211206314,17255.22295444499,17373.871219367436,432278
2023-10-20,17245.853868122034,17289.440190620455,17233.008353386627,17245.853868122034,405126
2023-10-23,17288.108367666315,17379.753486532885,17244.64740937762,17288.108367666315,427329
2023-10-24,17125.861541317474,17362.169319954963,16972.040407659002,17125.861541317474,133477
2023-10-25,17204.486225752888,17238.242801263354,17143.747601017752,17204.486225752888,214161
2023-10-26,16917.442461390125,16960.49427565436,16896.914728705502,16917.442461390125,414853
2023-10-27,17100.981559013704,17103.168288219604,17013.221954548535,17100.981559013704,259788
2023-10-30,17190.582585683806,17342.639812900507,17084.86045355497,17190.582585683806,440281
2023-10-31,17243.129514603646,17303.024657077967,17159.956811605345,17243.129514603646,398162
2023-11-01,17422.12672803272,17457.779580554543,17280.26980036342,17422.12672803272,239133
2023-11-02,17722.877846273965,17769.319619560185,17697.677274242305,17722.877846273965,239681
2023-11-03,17912.514052294497,17926.159346225697,17770.05743365902,17912.514052294497,397515
2023-11-06,17588.6902304448,17661.01667759487,17528.982669701756,17588.6902304448,341422
2023-11-07,17370.22580360774,17467.588582728717,17358.327590679284,17370.22580360774,445165
2023-11-08,17269.106964925584,17269.12484405669,17224.259407414287,17269.106964925584,370001
2023-11-09,17281.87165923165,17282.675294013185,17252.41402831207,17281.87165923165,242692
2023-11-10,17380.2695033873,17408.763996095957,17343.048205655894,17380.2695033873,108177
2023-11-13,17261.412451698365,17274.80650371212,17254.753301175657,17261.412451698365,351842
2023-11-14,17302.125607865415,17373.50537693597,17250.754610016473,17302.125607865415,450722
2023-11-15,17178.634215176455,17253.114779139578,17164.407608114503,17178.634215176455,189941
2023-11-16,17080.93365972758,17137.13988017892,17074.222814568526,17080.93365972758,358121
2023-11-17,16846.897185034722,16872.48139093082,16667.5843629203,16846.897185034722,111826
2023-11-20,16698.15380731542,16810.521605740167,16659.900999063673,16698.15380731542,244962
2023-11-21,16478.61466681274,16546.11583972828,16397.89242409771,16478.61466681274,444572
2023-11-22,16324.379984997568,16363.25003748022,16230.242803002862,16324.379984997568,226044
2023-11-23,16505.51369866672,16577.67491166782,16366.261272488702,16505.51369866672,289103
2023-11-24,16355.431523979232,16376.903043165912,16208.73209442794,16355.431523979232,437164
2023-11-27,16797.160781804443,16813.419586139324,16683.32243359908,16797.160781804443,105495
2023-11-28,16888.67788761389,16960.530595605298,16828.805754768946,16888.67788761389,128481
2023-11-29,16928.183266353386,16939.810540401646,16762.85762311974,16928.183266353386,242339
2023-11-30,16789.79125880854,16822.57037542958,16745.644208880887,16789.79125880854,480041
2023-12-01,16916.296469532892,16925.027118406448,16901.262102057288,16916.296469532892,336774
2023-12-04,16826.205460043697,16848.53066710549,16792.512549582305,16826.205460043697,237815
2023-12-05,16854.909852956072,16904.021576156436,16843.864393463427,16854.909852956072,203475
2023-12-06,17297.84706139998,17508.7784924729,17291.149035702263,17297.84706139998,279845
2023-12-07,17289.33648073636,17300.944468823312,17186.007300375397,17289.33648073636,419186
2023-12-08,17497.84201970043,17622.31713029693,17370.901514591325,17497.84201970043,149476
2023-12-11,17382.16095654472,17462.659082555692,17225.096041845514,17382.16095654472,323177
2023-12-12,17384.308342444794,17468.22218017056,17238.04905457617,17384.308342444794,390696
2023-12-13,17702.86159420226,17812.276849604645,17612.220412137423,17702.86159420226,296314
2023-12-14,17599.42300407656,17607.224616305823,17574.80050119452,17599.42300407656,260020
2023-12-15,17929.305794280022,17946.99446256047,17842.838328904596,17929.305794280022,307383
2023-12-18,18065.74170592608,18121.533403961545,18020.038490921932,18065.74170592608,169093
2023-12-19,17971.92736155068,18000.32955359806,17906.485085945238,17971.92736155068,169123
2023-12-20,18095.039760965064,18150.751778158883,17899.15588280667,18095.039760965064,116535
2023-12-21,18281.031761341354,18391.073009505693,18172.209478008277,18281.031761341354,428634
2023-12-22,18404.308908210784,18417.14096987945,18384.74751758269,18404.308908210784,146562
2023-12-25,18121.799323194187,18162.590520769656,18028.7451283364,18121.799323194187,481186
2023-12-26,17997.6167326606,17997.66424266636,17898.098872750255,17997.6167326606,356323
2023-12-27,17961.28741169683,18015.27964775367,17910.64129710624,17961.28741169683,451224
2023-12-28,17956.365516534366,18085.99744069088,17883.084040614896,17956.365516534366,358916
2023-12-29,18077.247359843725,18284.790515207842,18070.184302449932,18077.247359843725,289607
2024-01-01,18118.232966635856,18168.106741114887,18040.176346455242,18118.232966635856,330063
2024-01-02,17883.007289530524,17992.157335585744,17870.573198916503,17883.007289530524,141269
2024-01-03,17960.0513018158,18005.682421907106,17818.436613201135,17960.0513018158,180674
2024-01-04,18079.132123214087,18092.490822759646,18006.56027724442,18079.132123214087,404606
2024-01-05,18189.746542432695,18230.968910837142,18183.018804233696,18189.746542432695,496343
2024-01-08,18396.55370656523,18530.1556915899,18389.59377479663,18396.55370656523,385291
2024-01-09,18559.939676630493,18590.26149223386,18376.88835757635,18559.939676630493,177095
2024-01-10,18654.67500325778,18682.701260884543,18525.399230138344,18654.67500325778,344172
2024-01-11,18650.365522962587,18708.38747629963,18603.218402139006,18650.365522962587,300003
2024-01-12,18347.022509515267,18451.493493747792,18210.4185509267,18347.022509515267,190925
2024-01-15,18435.204447977354,18530.985639204333,18225.831245726476,18435.204447977354,166381
2024-01-16,18482.57344038189,18489.57503533214,18445.201915016394,18482.57344038189,199468
2024-01-17,18541.96622654391,18604.126371346105,18496.405884968575,18541.96622654391,342330
2024-01-18,18312.18999811168,18410.330264623088,18260.022198539613,18312.18999811168,425893
2024-01-19,18121.379994846437,18262.16125994294,18103.6680011488,18121.379994846437,113731
2024-01-22,18322.363740063443,18397.2920991313,18313.30835140811,18322.363740063443,486791
2024-01-23,18323.783943109407,18358.2701772611,18283.84034890085,18323.783943109407,151024
2024-01-24,18458.373452940654,18541.625475261335,18224.667733361992,18458.373452940654,216712
2024-01-25,18472.431587890398,18552.755546757202,18409.43417792355,18472.431587890398,201121
2024-01-26,18486.768119108037,18590.79637857131,18475.105010874267,18486.768119108037,365976
2024-01-29,18670.400927135226,18781.434911671906,18649.63244953986,18670.400927135226,132332
2024-01-30,18582.182321406744,18734.804562965975,18392.006488868465,18582.182321406744,112467
2024-01-31,18609.03351622021,18692.831923402533,18546.234167335657,18609.03351622021,141025
2024-02-01,18531.189947520335,18590.340757692396,18493.842558937093,18531.189947520335,244179
2024-02-02,18458.860491997442,18489.190104992158,18275.051469158574,18458.860491997442,177994
2024-02-05,18410.129624107463,18465.653418076756,18333.537841720015,18410.129624107463,194202
2024-02-06,18460.114754371265,18510.33678896371,18409.338798115557,18460.114754371265,143481
2024-02-07,18379.829092671676,18394.789621627217,18366.31758189699,18379.829092671676,495797
2024-02-08,18621.21180234751,18625.02162550661,18542.934328041152,18621.21180234751,175118
2024-02-09,18462.17541395268,18554.68821698418,18442.992982241598,18462.17541395268,486154
2024-02-12,18436.193619281825,18504.48352463204,18317.038163395373,18436.193619281825,223714
2024-02-13,18363.262212868907,18410.383589330504,18314.400458538155,18363.262212868907,324699
2024-02-14,18639.819492030532,18661.124797819688,18583.214607016733,18639.819492030532,260185
2024-02-15,18685.62268075684,18778.522866890744,18678.40806418658,18685.62268075684,184363
2024-02-16,18888.85136000127,19130.849058079835,18848.63287214898,18888.85136000127,485751
2024-02-19,18615.022502237436,18632.80243273421,18576.097954455337,18615.022502237436,425188
2024-02-20,18673.991247890706,18899.257044229333,18508.165108134453,18673.991247890706,311027
2024-02-21,18850.32649931346,18924.276734311657,18750.04832435584,18850.32649931346,373958
2024-02-22,18874.936262833486,18876.75395503291,18851.100158482666,18874.936262833486,461484
2024-02-23,19086.62288657153,19111.71137715871,18954.492681237545,19086.62288657153,372168
2024-02-26,18996.19834956112,18998.332182340906,18954.007951902335,18996.19834956112,294360
2024-02-27,19275.083009292543,19327.81184109741,19168.94255214056,19275.083009292543,471380
2024-02-28,19730.879077980986,19847.37145234393,19684.85233235788,19730.879077980986,157836
2024-02-29,19668.117549631916,19777.70060002618,19535.728917525226,19668.117549631916,369579
2024-03-01,19589.168685806668,19659.23731212093,19538.016406780556,19589.168685806668,355095
2024-03-04,19885.453473088415,19956.86071725642,19875.718027701183,19885.453473088415,432745
2024-03-05,20211.510903543945,20255.822189423405,19981.864207894425,20211.510903543945,361176
2024-03-06,20114.622109637912,20116.595017920758,20025.20888085741,20114.622109637912,483015
2024-03-07,20039.01336599642,20106.43074250142,19981.52700539055,20039.01336599642,349717
2024-03-08,19991.642512630424,20050.799195608823,19864.065404466794,19991.642512630424,234479
2024-03-11,19730.25984419183,19765.186420303275,19603.166623932793,19730.25984419183,461087
2024-03-12,19556.969942196272,19613.05950535295,19528.346802766955,19556.969942196272,132940
2024-03-13,19368.35084575931,19378.214788071724,19354.258317689957,19368.35084575931,105666
2024-03-14,19227.688554524975,19376.60893971314,19168.647767453545,19227.688554524975,399266
2024-03-15,19230.12277357628,19349.263679548436,19216.56720046383,19230.12277357628,480791
2024-03-18,19284.675806754916,19426.179551696205,19131.495030328908,19284.675806754916,256164
2024-03-19,19595.231723373217,19611.374357688055,19527.098860224116,19595.231723373217,491897
2024-03-20,19407.38649379502,19412.324480283525,19296.66652808762,19407.38649379502,485546
2024-03-21,19609.16951060477,19626.16494100422,19598.236533137897,19609.16951060477,306717
2024-03-22,19576.214059061567,19600.092459174815,19497.42307836387,19576.214059061567,463334
2024-03-25,19575.77639646558,19597.62318360517,19537.828762102865,19575.77639646558,462612
2024-03-26,19718.243643770813,19865.13109516232,19677.464771421983,19718.243643770813,491351
2024-03-27,19504.502144779373,19660.62632018828,19457.92094832765,19504.502144779373,126505
2024-03-28,19588.966750744843,19670.113754102396,19466.03272539849,19588.966750744843,136713
2024-03-29,19631.15885894095,19641.29391193809,19618.628812281095,19631.15885894095,405313
2024-04-01,19737.945152132932,19900.111005278726,19682.618938193136,19737.945152132932,304354
2024-04-02,19804.871322254454,19822.2851915106,19514.784550501245,19804.871322254454,177511
2024-04-03,20304.41533044316,20473.091231963568,20095.993347206848,20304.41533044316,402666
2024-04-04,20183.57107716396,20185.678896769332,20073.694778651254,20183.57107716396,312204
2024-04-05,20085.16091400664,20108.32923807847,20047.37061094576,20085.16091400664,350694
2024-04-08,19968.577086046836,20094.39557231918,19966.69813781968,19968.577086046836,349836
2024-04-09,19866.28819702278,19927.512263850957,19749.90608236725,19866.28819702278,334561
2024-04-10,19748.122165604942,19785.16928537859,19580.685452854843,19748.122165604942,461541
2024-04-11,19994.190692499786,20025.952973651936,19804.516932689698,19994.190692499786,103880
2024-04-12,20289.97530293922,20419.99790767818,20274.078743557984,20289.97530293922,143539
2024-04-15,20182.917450780482,20239.19661398875,20079.628278280798,20182.917450780482,340056
2024-04-16,20023.20669201911,20134.481454025306,20005.65767499425,20023.20669201911,319057
2024-04-17,20127.880261053757,20152.68835437404,19993.35301317576,20127.880261053757,114799
2024-04-18,20025.435496743343,20075.32103418133,19984.200785187175,20025.435496743343,204843
2024-04-19,20162.72074226258,20277.663275603896,20149.420608501994,20162.72074226258,148784
2024-04-22,20213.56028207349,20373.302054304586,20167.62014350399,20213.56028207349,213034
2024-04-23,19914.377876338927,20015.452722919614,19892.60615638522,19914.377876338927,300598
2024-04-24,20234.473158960434,20316.509531692067,20225.22604949464,20234.473158960434,154362
2024-04-25,20610.367672452856,20739.963382697686,20602.03299456384,20610.367672452856,153997
2024-04-26,20492.885712369127,20516.864423504645,20487.531076002797,20492.885712369127,281413
2024-04-29,20422.56490899396,20470.18607985888,20314.2635299375,20422.56490899396,464543
2024-04-30,20491.13250229501,20592.290514312597,20417.67013770468,20491.13250229501,376693
2024-05-01,20569.96594749354,20577.77749734356,20437.84667448287,20569.96594749354,419064
2024-05-02,20716.29436715493,20749.42464437669,20615.010793334528,20716.29436715493,316398
2024-05-03,21145.89122503469,21161.936515017802,20923.262319082278,21145.89122503469,360464
2024-05-06,21118.24783709123,21206.431610971278,20996.43880322802,21118.24783709123,257255
2024-05-07,20958.385035527866,21177.351820907486,20813.10681321983,20958.385035527866,456004
2024-05-08,20676.9969072585,20843.204917686704,20645.755971946135,20676.9969072585,124624
2024-05-09,20534.513957721014,20553.481747700473,20267.24318340176,20534.513957721014,293587
2024-05-10,20537.43605958549,20745.23447627153,20500.334096765208,20537.43605958549,334784
2024-05-13,20918.685497693416,20919.396716742336,20911.972256273744,20918.685497693416,146705
2024-05-14,20819.51333497937,20839.29593609627,20714.312519398787,20819.51333497937,189326
2024-05-15,20876.387269860057,20913.698115232204,20822.607776271576,20876.387269860057,422534
2024-05-16,20882.872796023206,20901.708278741735,20723.098437568464,20882.872796023206,168369
2024-05-17,21142.949530668804,21288.079860735514,21072.656923498223,21142.949530668804,301893
2024-05-20,21691.50917790095,21931.40229265022,21591.233223037998,21691.50917790095,371733
2024-05-21,21585.774701277587,21751.276473255228,21413.34762258841,21585.774701277587,213012
2024-05-22,21489.569160958243,21642.570289507334,21454.43185464021,21489.569160958243,435325
2024-05-23,21725.961790356152,21754.928181937434,21702.77402119585,21725.961790356152,275858
2024-05-24,21885.6261155191,21932.597529993247,21831.32796605181,21885.6261155191,325758
2024-05-27,22303.40632078789,22369.040034373516,22243.709390034364,22303.40632078789,223711
2024-05-28,22445.292414895648,22624.64425686263,22387.88862720019,22445.292414895648,176425
2024-05-29,22374.698975813226,22426.403847205387,22158.206530222342,22374.698975813226,115994
2024-05-30,22518.55557225198,22746.478215989126,22426.73604678628,22518.55557225198,211915
2024-05-31,22780.916385302204,22936.188150388436,22775.438883979223,22780.916385302204,485105
2024-06-03,22980.155399338015,23001.952785397512,22959.111267906683,22980.155399338015,204672
2024-06-04,23108.592226107543,23185.079607145806,23067.381156028692,23108.592226107543,388783
2024-06-05,23368.038417615327,23417.799160594775,23230.09210661738,23368.038417615327,379349
2024-06-06,23654.56754276696,23656.832204737835,23580.373401378256,23654.56754276696,418821
2024-06-07,23995.35993028409,24072.323476649508,23989.934254386702,23995.35993028409,132930
2024-06-10,24163.67709972274,24222.621041510385,24157.49145187655,24163.67709972274,173313
2024-06-11,24134.482510061767,24352.21754955032,24073.93100093559,24134.482510061767,324923
2024-06-12,24181.66362392326,24204.745480303663,24015.721122851475,24181.66362392326,213153
2024-06-13,24487.23903285985,24575.36345673576,24447.695263501824,24487.23903285985,380460
2024-06-14,24297.27322444291,24454.38825649881,24289.86207358318,24297.27322444291,332911
2024-06-17,24399.129049745028,24515.810122674295,24338.10189089659,24399.129049745028,196058
2024-06-18,24314.017760433366,24371.448233585987,24249.14792379469,24314.017760433366,187876
2024-06-19,24332.640135522823,24513.202441731457,24184.111108853827,24332.640135522823,185366
2024-06-20,24657.76737537819,24701.610531527866,24549.670955688427,24657.76737537819,113403
2024-06-21,24717.00243496736,24755.691715480993,24505.419915623195,24717.00243496736,442196
2024-06-24,24740.34089326338,24740.428547620286,24524.15527821006,24740.34089326338,348550
2024-06-25,24413.02937188838,24565.660575569575,24359.959100108154,24413.02937188838,361420
2024-06-26,24608.277931271612,24682.658337094945,24549.780279408267,24608.277931271612,435639
2024-06-27,24780.094391959236,24889.41587480684,24681.52449577041,24780.094391959236,263004
2024-06-28,25332.1886665096,25389.45085453776,25278.434529995506,25332.1886665096,458234
2024-07-01,25265.668301119895,25325.047946084083,25104.028829643645,25265.668301119895,398845
2024-07-02,25333.507079307634,25367.185219373252,25052.70810050604,25333.507079307634,496601
2024-07-03,25409.247722976972,25464.731322769814,25345.3758862021,25409.247722976972,352396
2024-07-04,25825.334955362832,25833.87443998376,25503.38718501555,25825.334955362832,157241
2024-07-05,25812.827791908057,26083.82657668142,25688.1950955178,25812.827791908057,241439
2024-07-08,25897.712323989166,25929.699326661925,25686.75391475855,25897.712323989166,165030
2024-07-09,26068.720392754876,26115.427738897568,25992.888826964747,26068.720392754876,277577
2024-07-10,26130.165243845902,26214.76711576363,25976.79685661367,26130.165243845902,264404
2024-07-11,26025.032159387196,26121.870259342413,25999.275480575285,26025.032159387196,307397
2024-07-12,26088.33632534186,26111.97551124784,25818.595145145275,26088.33632534186,205185
2024-07-15,26383.066210134675,26468.728469460228,26141.43924011485,26383.066210134675,136404
2024-07-16,26122.66241191453,26295.242307807377,25985.34734235426,26122.66241191453,155182
2024-07-17,26170.111585040646,26355.867430213548,25974.171813841716,26170.111585040646,395135
2024-07-18,25997.90272349184,26075.95149076667,25756.420899409357,25997.90272349184,204601
2024-07-19,26323.42579966847,26569.094429227258,26309.812478878597,26323.42579966847,278735
2024-07-22,25931.836135796413,26062.469535343527,25771.18157756873,25931.836135796413,428030
2024-07-23,25798.100153347674,25886.4108974123,25527.756250520597,25798.100153347674,222002
2024-07-24,25908.467748893938,26010.88723808073,25701.91995247342,25908.467748893938,445992
2024-07-25,26329.614802704997,26588.975175913452,26240.232739408813,26329.614802704997,419836
2024-07-26,26324.70406981526,26442.19087373643,26217.772812708256,26324.70406981526,325461
2024-07-29,26189.92962021505,26348.532158144273,26183.50924528568,26189.92962021505,399644
2024-07-30,26698.96944226624,26796.52268668855,26677.562197748364,26698.96944226624,395929
2024-07-31,26322.022236549215,26323.900716594086,26278.478859563802,26322.022236549215,184146
2024-08-01,25751.21101037164,25874.036486771613,25564.385789323278,25751.21101037164,147997
2024-08-02,25877.6782789651,25930.34405273398,25763.891922647133,25877.6782789651,107170
2024-08-05,25759.053954570027,25847.44852538385,25620.29301208796,25759.053954570027,244375
2024-08-06,25506.18070101234,25519.685516294303,25330.63486506984,25506.18070101234,433887
2024-08-07,25700.429457331837,25775.527780224747,25660.19130495568,25700.429457331837,135187
2024-08-08,25775.820914058564,26030.542806827303,25687.27248950739,25775.820914058564,296106
2024-08-09,25641.549824249178,25842.097720368445,25453.52792168673,25641.549824249178,232965
2024-08-12,25322.874978399108,25527.637337646236,25182.132939964664,25322.874978399108,244825
2024-08-13,25557.611288272376,25570.946730706582,25553.033207198587,25557.611288272376,138090
2024-08-14,25737.271132855578,25852.93237656347,25668.880183439967,25737.271132855578,421556
2024-08-15,25723.80003222434,25894.903640667602,25522.14352054064,25723.80003222434,353478
2024-08-16,26214.829867417797,26239.618661761193,26169.38515203655,26214.829867417797,418174
2024-08-19,25944.574627767845,26064.13372831542,25618.76829584564,25944.574627767845,117509
2024-08-20,25558.0093392504,25574.308847299508,25322.86571835527,25558.0093392504,168653
2024-08-21,25391.943940721176,25583.7997470941,25387.845603390473,25391.943940721176,268001
2024-08-22,25392.3686620906,25576.612602666868,25311.04415033402,25392.3686620906,491770
2024-08-23,25466.73837962076,25468.277709981165,25451.0663778117,25466.73837962076,366186
2024-08-26,25416.94478278362,25576.104857898463,25402.56793546274,25416.94478278362,293646
2024-08-27,25519.2371919886,25565.635233304976,25353.462139276166,25519.2371919886,399345
2024-08-28,25209.481086916465,25321.27094135088,25180.138921949292,25209.481086916465,323354
2024-08-29,25588.32840943826,25642.16136423254,25491.506783576682,25588.32840943826,114016
2024-08-30,25579.326037014333,25912.39621355821,25299.24243057843,25579.326037014333,387166
2024-09-02,25879.562709973517,25905.306165178783,25724.98508855536,25879.562709973517,332034
2024-09-03,25981.28329584865,26038.018436042687,25856.78282838845,25981.28329584865,127938
2024-09-04,26113.26380345964,26166.05108141299,26106.518619875354,26113.26380345964,274750
2024-09-05,26275.659706928516,26438.014668649525,26245.5642641547,26275.659706928516,480315
2024-09-06,26406.74026566703,26548.155447312427,26264.894082044495,26406.74026566703,360710
2024-09-09,26590.37873150983,26680.81475082583,26560.5523493187,26590.37873150983,332320
2024-09-10,26959.261438670346,27120.00704765271,26837.40321065056,26959.261438670346,423864
2024-09-11,27025.4986640667,27265.834745944172,26985.300639955203,27025.4986640667,467658
2024-09-12,27231.494491546542,27275.01747623017,27052.858101796664,27231.494491546542,287877
2024-09-13,27219.83232333247,27288.450775636644,27176.17365497444,27219.83232333247,233058
2024-09-16,27627.890482173556,27639.151979594888,27601.084252944576,27627.890482173556,176478
2024-09-17,27452.69641674717,27500.41970151627,27278.363409251495,27452.69641674717,227101
2024-09-18,27964.084253277277,28032.20875636465,27923.961964843955,27964.084253277277,456843
2024-09-19,27966.081906192583,28060.566443625128,27849.749309368035,27966.081906192583,291996
2024-09-20,27576.10420514272,27580.813158260255,27488.097450247256,27576.10420514272,461417
2024-09-23,27624.841153181536,27775.01613495917,27512.218042119493,27624.841153181536,305380
2024-09-24,27448.369109462947,27597.389754092797,27302.037059622082,27448.369109462947,332200
2024-09-25,27694.006788921717,27788.079630473763,27399.789620621425,27694.006788921717,163745
2024-09-26,27525.027903081977,27683.13084244516,27341.802178933507,27525.027903081977,232283
2024-09-27,27414.35208287203,27505.68471035775,27151.123928710585,27414.35208287203,493445
2024-09-30,26905.30621984762,26967.53702179197,26740.794394968274,26905.30621984762,481116
2024-10-01,26795.461844143072,27026.68078590144,26785.915458458127,26795.461844143072,201489
2024-10-02,26153.59754225096,26242.201308381165,25984.448153013855,26153.59754225096,131819
2024-10-03,25748.529331096823,25902.262136041343,25658.96373134181,25748.529331096823,147779
2024-10-04,25958.133941633285,26085.48007301447,25838.96962557851,25958.133941633285,313493
2024-10-07,26176.08652325475,26236.867954014644,26013.84923222747,26176.08652325475,454388
2024-10-08,26300.799860103263,26361.56271548626,26248.694072791324,26300.799860103263,165584
2024-10-09,26056.991104897195,26159.05510255738,25917.79735092359,26056.991104897195,246245
2024-10-10,26056.8687727274,26089.640351451897,25978.161279013042,26056.8687727274,348815
2024-10-11,26068.33067585394,26146.21114254102,25768.070592116044,26068.33067585394,420176
2024-10-14,25776.390706220813,25959.70851264028,25585.717044602257,25776.390706220813,477218
2024-10-15,26179.250459389936,26406.865908501462,26014.421547534097,26179.250459389936,461417
2024-10-16,26423.21937536813,26552.542280433896,26271.7560822707,26423.21937536813,390180
2024-10-17,26376.954457001848,26388.206620805817,26248.580610601606,26376.954457001848,354957
2024-10-18,26396.662638481448,26503.34022636347,26263.737843907198,26396.662638481448,171356
2024-10-21,26464.673422294236,26574.560622368685,26420.193588949045,26464.673422294236,245364
2024-10-22,25932.66566586764,26000.41658385542,25903.17033688617,25932.66566586764,103052
2024-10-23,25880.408145312602,25934.54972893196,25773.78921187139,25880.408145312602,406521
2024-10-24,25714.8365612672,25895.0459549778,25622.377651198807,25714.8365612672,298910
2024-10-25,25467.48065479043,25550.30728053328,25206.462905313514,25467.48065479043,429963
2024-10-28,25407.452932777887,25598.400142883627,25407.36618932527,25407.452932777887,475833
2024-10-29,25879.908777412682,26016.030319339112,25778.70151195412,25879.908777412682,246692
